Cast	Pic	Task	Part	Dur	Lang	RT	Rep	Freq_1_LF	CogStatus_1_C
hucha	119	BN	2P3	345	2	880	2	1	2
hucha	119	BN	2P3	316	2	1430	4	1	2
hucha	119	BN	2P3	401	2	871	1	1	2
huevo	131	BN	2P3	286	2	747	1	2	2
huevo	131	BN	2P3	299	2	712	2	2	2
huevo	131	BN	2P3	297	2	699	4	2	2
huevo	131	BN	2P3	273	2	752	3	2	2
mancha	136	BN	2P3	406	2	722	3	2	2
mancha	136	BN	2P3	432	2	789	2	2	2
mancha	136	BN	2P3	481	2	678	4	2	2
mancha	136	BN	2P3	456	2	695	1	2	2
mesa	137	BN	2P3	396	2	878	2	2	2
mesa	137	BN	2P3	392	2	1279	3	2	2
mesa	137	BN	2P3	347	2	1020	1	2	2
mesa	137	BN	2P3	367	2	773	4	2	2
muleta	117	BN	2P3	451	2	1526	4	1	2
muleta	117	BN	2P3	495	2	1140	2	1	2
muleta	117	BN	2P3	481	2	1255	3	1	2
muleta	117	BN	2P3	464	2	1526	1	1	2
patín	102	BN	2P3	324	2	794	4	1	1
patín	102	BN	2P3	361	2	746	2	1	1
patín	102	BN	2P3	342	2	872	3	1	1
patín	102	BN	2P3	364	2	725	1	1	1
pelota	129	BN	2P3	392	2	962	2	2	1
pelota	129	BN	2P3	416	2	636	1	2	1
pelota	129	BN	2P3	397	2	703	3	2	1
pelota	129	BN	2P3	407	2	817	4	2	1
peluca	108	BN	2P3	396	2	834	4	1	1
peluca	108	BN	2P3	447	2	1021	1	1	1
peluca	108	BN	2P3	436	2	903	2	1	1
peluca	108	BN	2P3	403	2	717	3	1	1
peonza	118	BN	2P3	458	2	750	1	1	2
peonza	118	BN	2P3	455	2	683	2	1	2
peonza	118	BN	2P3	480	2	862	3	1	2
peonza	118	BN	2P3	529	2	888	4	1	2
pincel	103	BN	2P3	388	2	1933	2	1	1
pincel	103	BN	2P3	392	2	771	4	1	1
pincel	103	BN	2P3	401	2	837	1	1	1
pincel	103	BN	2P3	407	2	828	3	1	1
puerta	126	BN	2P3	344	2	857	2	2	1
puerta	126	BN	2P3	384	2	1225	4	2	1
puerta	126	BN	2P3	353	2	1549	1	2	1
puerta	126	BN	2P3	353	2	837	3	2	1
regadera	106	BN	2P3	548	2	731	1	1	1
regadera	106	BN	2P3	450	2	1004	2	1	1
regadera	106	BN	2P3	481	2	856	4	1	1
regadera	106	BN	2P3	534	2	806	3	1	1
reloj	121	BN	2P3	249	2	845	1	2	1
reloj	121	BN	2P3	232	2	917	3	2	1
reloj	121	BN	2P3	309	2	799	2	2	1
sierra	109	BN	2P3	395	2	1110	3	1	1
sierra	109	BN	2P3	418	2	1057	4	1	1
sierra	109	BN	2P3	401	2	671	2	1	1
sierra	109	BN	2P3	486	2	732	1	1	1
silla	138	BN	2P3	415	2	953	2	2	2
silla	138	BN	2P3	324	2	976	4	2	2
silla	138	BN	2P3	396	2	711	3	2	2
silla	138	BN	2P3	452	2	1620	1	2	2
sombrero	134	BN	2P3	514	2	648	1	2	2
sombrero	134	BN	2P3	530	2	920	4	2	2
sombrero	134	BN	2P3	455	2	691	2	2	2
sombrero	134	BN	2P3	501	2	1132	3	2	2
taburete	101	BN	2P3	505	2	1059	4	1	1
taburete	101	BN	2P3	488	2	919	3	1	1
taburete	101	BN	2P3	574	2	756	1	1	1
taburete	101	BN	2P3	531	2	852	2	1	1
teléfono	122	BN	2P3	486	2	787	1	2	1
teléfono	122	BN	2P3	505	2	941	3	2	1
teléfono	122	BN	2P3	489	2	967	2	2	1
teléfono	122	BN	2P3	519	2	932	4	2	1
ventana	139	BN	2P3	464	2	673	4	2	2
ventana	139	BN	2P3	507	2	632	1	2	2
ventana	139	BN	2P3	443	2	896	2	2	2
ventana	139	BN	2P3	440	2	668	3	2	2
vestido	124	BN	2P3	494	2	734	4	2	1
vestido	124	BN	2P3	525	2	751	1	2	1
vestido	124	BN	2P3	452	2	701	2	2	1
vestido	124	BN	2P3	528	2	1051	3	2	1
violín	104	BN	2P3	394	2	633	2	1	1
violín	104	BN	2P3	411	2	925	4	1	1
violín	104	BN	2P3	394	2	811	3	1	1
violín	104	BN	2P3	369	2	686	1	1	1
avión	123	BN	2P30	376	2	606	1	2	1
avión	123	BN	2P30	407	2	595	4	2	1
avión	123	BN	2P30	407	2	612	3	2	1
avión	123	BN	2P30	414	2	635	2	2	1
balcón	120	BN	2P30	447	2	917	4	2	1
balcón	120	BN	2P30	449	2	1009	1	2	1
balcón	120	BN	2P30	474	2	831	2	2	1
balcón	120	BN	2P30	492	2	854	3	2	1
bolsa	128	BN	2P30	397	2	852	2	2	1
bolsa	128	BN	2P30	399	2	700	4	2	1
bolsa	128	BN	2P30	377	2	636	1	2	1
bolsa	128	BN	2P30	418	2	674	3	2	1
bombilla	107	BN	2P30	511	2	599	3	1	1
bombilla	107	BN	2P30	486	2	514	4	1	1
bombilla	107	BN	2P30	462	2	750	1	1	1
bombilla	107	BN	2P30	515	2	665	2	1	1
calcetín	112	BN	2P30	576	2	647	4	1	2
calcetín	112	BN	2P30	529	2	557	3	1	2
calcetín	112	BN	2P30	589	2	636	2	1	2
calcetín	112	BN	2P30	507	2	558	1	1	2
cepillo	113	BN	2P30	511	2	599	4	1	2
cepillo	113	BN	2P30	558	2	582	2	1	2
cepillo	113	BN	2P30	551	2	584	3	1	2
cepillo	113	BN	2P30	417	2	627	1	1	2
colchón	111	BN	2P30	468	2	611	4	1	2
colchón	111	BN	2P30	451	2	659	3	1	2
colchón	111	BN	2P30	449	2	750	2	1	2
colchón	111	BN	2P30	433	2	1083	1	1	2
columpio	114	BN	2P30	430	2	615	4	1	2
columpio	114	BN	2P30	461	2	1438	2	1	2
columpio	114	BN	2P30	464	2	714	1	1	2
columpio	114	BN	2P30	473	2	786	3	1	2
corcho	110	BN	2P30	354	2	860	2	1	2
corcho	110	BN	2P30	368	2	1045	1	1	2
corcho	110	BN	2P30	367	2	691	3	1	2
corcho	110	BN	2P30	378	2	781	4	1	2
cuchillo	132	BN	2P30	469	2	584	1	2	2
cuchillo	132	BN	2P30	443	2	621	4	2	2
cuchillo	132	BN	2P30	469	2	675	2	2	2
cuchillo	132	BN	2P30	510	2	611	3	2	2
escalera	125	BN	2P30	443	2	1102	4	2	1
escalera	125	BN	2P30	483	2	681	3	2	1
escalera	125	BN	2P30	475	2	830	1	2	1
escalera	125	BN	2P30	506	2	623	2	2	1
escoba	105	BN	2P30	512	2	733	4	1	1
escoba	105	BN	2P30	502	2	635	3	1	1
escoba	105	BN	2P30	426	2	714	1	1	1
escoba	105	BN	2P30	442	2	644	2	1	1
espejo	133	BN	2P30	460	2	541	1	2	2
espejo	133	BN	2P30	520	2	617	4	2	2
espejo	133	BN	2P30	416	2	681	2	2	2
espejo	133	BN	2P30	453	2	632	3	2	2
flor	127	BN	2P30	407	2	495	1	2	1
flor	127	BN	2P30	271	2	511	4	2	1
flor	127	BN	2P30	334	2	673	2	2	1
flor	127	BN	2P30	330	2	479	3	2	1
globo	100	BN	2P30	354	2	531	3	1	1
globo	100	BN	2P30	345	2	604	1	1	1
globo	100	BN	2P30	342	2	778	2	1	1
globo	100	BN	2P30	322	2	600	4	1	1
hacha	116	BN	2P30	296	2	873	1	1	2
hacha	116	BN	2P30	323	2	1126	2	1	2
hacha	116	BN	2P30	357	2	1218	3	1	2
hacha	116	BN	2P30	349	2	1078	4	1	2
hilo	130	BN	2P30	280	2	700	3	2	2
hilo	130	BN	2P30	285	2	705	4	2	2
hilo	130	BN	2P30	276	2	801	1	2	2
hilo	130	BN	2P30	293	2	692	2	2	2
hoja	135	BN	2P30	299	2	579	2	2	2
hoja	135	BN	2P30	338	2	593	4	2	2
hoja	135	BN	2P30	318	2	563	1	2	2
hoja	135	BN	2P30	333	2	631	3	2	2
hoz	115	BN	2P30	276	2	604	4	1	2
hoz	115	BN	2P30	324	2	630	3	1	2
hoz	115	BN	2P30	275	2	646	2	1	2
hoz	115	BN	2P30	327	2	656	1	1	2
hucha	119	BN	2P30	391	2	697	4	1	2
hucha	119	BN	2P30	361	2	616	3	1	2
hucha	119	BN	2P30	365	2	782	2	1	2
hucha	119	BN	2P30	298	2	666	1	1	2
huevo	131	BN	2P30	273	2	722	1	2	2
huevo	131	BN	2P30	366	2	546	4	2	2
huevo	131	BN	2P30	245	2	585	2	2	2
huevo	131	BN	2P30	284	2	540	3	2	2
mancha	136	BN	2P30	377	2	579	2	2	2
mancha	136	BN	2P30	381	2	552	4	2	2
mancha	136	BN	2P30	377	2	545	3	2	2
mancha	136	BN	2P30	386	2	697	1	2	2
mesa	137	BN	2P30	348	2	552	4	2	2
mesa	137	BN	2P30	380	2	600	2	2	2
mesa	137	BN	2P30	337	2	557	1	2	2
mesa	137	BN	2P30	362	2	526	3	2	2
muleta	117	BN	2P30	358	2	828	3	1	2
muleta	117	BN	2P30	451	2	762	4	1	2
muleta	117	BN	2P30	467	2	882	2	1	2
muleta	117	BN	2P30	393	2	1111	1	1	2
patín	102	BN	2P30	431	2	712	4	1	1
patín	102	BN	2P30	377	2	746	3	1	1
patín	102	BN	2P30	404	2	733	1	1	1
patín	102	BN	2P30	354	2	834	2	1	1
pelota	129	BN	2P30	440	2	600	4	2	1
pelota	129	BN	2P30	358	2	629	3	2	1
pelota	129	BN	2P30	383	2	567	1	2	1
pelota	129	BN	2P30	354	2	684	2	2	1
peluca	108	BN	2P30	384	2	609	4	1	1
peluca	108	BN	2P30	360	2	691	3	1	1
peluca	108	BN	2P30	384	2	709	2	1	1
peluca	108	BN	2P30	357	2	723	1	1	1
peonza	118	BN	2P30	391	2	892	2	1	2
peonza	118	BN	2P30	450	2	789	1	1	2
peonza	118	BN	2P30	408	2	561	3	1	2
peonza	118	BN	2P30	486	2	627	4	1	2
pincel	103	BN	2P30	446	2	812	4	1	1
pincel	103	BN	2P30	469	2	685	3	1	1
pincel	103	BN	2P30	571	2	653	2	1	1
pincel	103	BN	2P30	405	2	771	1	1	1
puerta	126	BN	2P30	352	2	818	3	2	1
puerta	126	BN	2P30	359	2	622	1	2	1
puerta	126	BN	2P30	330	2	916	2	2	1
puerta	126	BN	2P30	320	2	638	4	2	1
regadera	106	BN	2P30	504	2	670	4	1	1
regadera	106	BN	2P30	530	2	801	3	1	1
regadera	106	BN	2P30	482	2	867	1	1	1
regadera	106	BN	2P30	455	2	745	2	1	1
reloj	121	BN	2P30	423	2	874	1	2	1
reloj	121	BN	2P30	368	2	757	4	2	1
reloj	121	BN	2P30	446	2	652	3	2	1
reloj	121	BN	2P30	463	2	619	2	2	1
sierra	109	BN	2P30	373	2	590	4	1	1
sierra	109	BN	2P30	343	2	1674	1	1	1
sierra	109	BN	2P30	355	2	1395	3	1	1
sierra	109	BN	2P30	356	2	1602	2	1	1
silla	138	BN	2P30	329	2	540	1	2	2
silla	138	BN	2P30	390	2	523	2	2	2
silla	138	BN	2P30	456	2	579	4	2	2
silla	138	BN	2P30	398	2	630	3	2	2
sombrero	134	BN	2P30	465	2	1103	4	2	2
sombrero	134	BN	2P30	475	2	554	1	2	2
sombrero	134	BN	2P30	472	2	567	2	2	2
sombrero	134	BN	2P30	533	2	568	3	2	2
taburete	101	BN	2P30	486	2	1070	4	1	1
taburete	101	BN	2P30	465	2	725	3	1	1
taburete	101	BN	2P30	414	2	1536	2	1	1
taburete	101	BN	2P30	417	2	969	1	1	1
teléfono	122	BN	2P30	516	2	597	3	2	1
teléfono	122	BN	2P30	458	2	769	4	2	1
teléfono	122	BN	2P30	463	2	599	2	2	1
teléfono	122	BN	2P30	449	2	600	1	2	1
ventana	139	BN	2P30	438	2	695	2	2	2
ventana	139	BN	2P30	433	2	599	1	2	2
ventana	139	BN	2P30	450	2	676	4	2	2
ventana	139	BN	2P30	492	2	608	3	2	2
vestido	124	BN	2P30	451	2	599	2	2	1
vestido	124	BN	2P30	488	2	580	3	2	1
vestido	124	BN	2P30	469	2	619	4	2	1
vestido	124	BN	2P30	450	2	611	1	2	1
violín	104	BN	2P30	461	2	584	3	1	1
violín	104	BN	2P30	497	2	642	4	1	1
violín	104	BN	2P30	410	2	631	1	1	1
violín	104	BN	2P30	421	2	834	2	1	1
avión	123	BN	2P31	359	2	965	3	2	1
avión	123	BN	2P31	372	2	649	2	2	1
avión	123	BN	2P31	395	2	634	1	2	1
balcón	120	BN	2P31	423	2	742	2	2	1
balcón	120	BN	2P31	472	2	908	1	2	1
balcón	120	BN	2P31	437	2	656	4	2	1
balcón	120	BN	2P31	474	2	759	3	2	1
bolsa	128	BN	2P31	344	2	821	2	2	1
bolsa	128	BN	2P31	368	2	600	4	2	1
bolsa	128	BN	2P31	427	2	700	1	2	1
bolsa	128	BN	2P31	413	2	588	3	2	1
bombilla	107	BN	2P31	520	2	612	3	1	1
bombilla	107	BN	2P31	496	2	1200	2	1	1
bombilla	107	BN	2P31	507	2	784	4	1	1
bombilla	107	BN	2P31	482	2	606	1	1	1
calcetín	112	BN	2P31	510	2	592	4	1	2
calcetín	112	BN	2P31	553	2	945	2	1	2
calcetín	112	BN	2P31	570	2	950	3	1	2
calcetín	112	BN	2P31	532	2	914	1	1	2
cepillo	113	BN	2P31	524	2	704	3	1	2
cepillo	113	BN	2P31	428	2	744	4	1	2
cepillo	113	BN	2P31	463	2	795	1	1	2
cepillo	113	BN	2P31	474	2	752	2	1	2
colchón	111	BN	2P31	508	2	619	1	1	2
colchón	111	BN	2P31	441	2	599	4	1	2
colchón	111	BN	2P31	454	2	670	2	1	2
colchón	111	BN	2P31	482	2	643	3	1	2
columpio	114	BN	2P31	558	2	769	3	1	2
columpio	114	BN	2P31	476	2	840	2	1	2
columpio	114	BN	2P31	522	2	723	1	1	2
columpio	114	BN	2P31	454	2	733	4	1	2
corcho	110	BN	2P31	356	2	989	1	1	2
corcho	110	BN	2P31	372	2	632	4	1	2
corcho	110	BN	2P31	330	2	815	2	1	2
corcho	110	BN	2P31	329	2	770	3	1	2
cuchillo	132	BN	2P31	450	2	626	2	2	2
cuchillo	132	BN	2P31	455	2	756	1	2	2
cuchillo	132	BN	2P31	460	2	823	4	2	2
cuchillo	132	BN	2P31	508	2	627	3	2	2
escalera	125	BN	2P31	481	2	808	2	2	1
escalera	125	BN	2P31	476	2	829	1	2	1
escalera	125	BN	2P31	541	2	774	3	2	1
escalera	125	BN	2P31	503	2	732	4	2	1
escoba	105	BN	2P31	459	2	755	3	1	1
escoba	105	BN	2P31	453	2	994	2	1	1
escoba	105	BN	2P31	441	2	687	1	1	1
escoba	105	BN	2P31	429	2	719	4	1	1
espejo	133	BN	2P31	450	2	735	2	2	2
espejo	133	BN	2P31	429	2	646	3	2	2
espejo	133	BN	2P31	481	2	602	4	2	2
espejo	133	BN	2P31	481	2	691	1	2	2
flor	127	BN	2P31	344	2	661	3	2	1
flor	127	BN	2P31	314	2	603	1	2	1
flor	127	BN	2P31	235	2	1230	2	2	1
flor	127	BN	2P31	310	2	888	4	2	1
globo	100	BN	2P31	312	2	622	2	1	1
globo	100	BN	2P31	359	2	854	3	1	1
globo	100	BN	2P31	392	2	650	1	1	1
globo	100	BN	2P31	335	2	641	4	1	1
hacha	116	BN	2P31	342	2	1031	1	1	2
hacha	116	BN	2P31	260	2	935	3	1	2
hacha	116	BN	2P31	268	2	942	4	1	2
hacha	116	BN	2P31	319	2	897	2	1	2
hilo	130	BN	2P31	274	2	792	1	2	2
hilo	130	BN	2P31	241	2	824	2	2	2
hilo	130	BN	2P31	228	2	719	3	2	2
hilo	130	BN	2P31	217	2	701	4	2	2
hoja	135	BN	2P31	287	2	603	2	2	2
hoja	135	BN	2P31	299	2	627	3	2	2
hoja	135	BN	2P31	299	2	620	1	2	2
hoja	135	BN	2P31	287	2	607	4	2	2
hoz	115	BN	2P31	267	2	615	1	1	2
hoz	115	BN	2P31	225	2	708	4	1	2
hoz	115	BN	2P31	282	2	759	2	1	2
hoz	115	BN	2P31	200	2	700	3	1	2
hucha	119	BN	2P31	310	2	768	1	1	2
hucha	119	BN	2P31	313	2	679	2	1	2
hucha	119	BN	2P31	353	2	771	3	1	2
hucha	119	BN	2P31	278	2	842	4	1	2
huevo	131	BN	2P31	243	2	584	1	2	2
huevo	131	BN	2P31	263	2	647	2	2	2
huevo	131	BN	2P31	289	2	711	3	2	2
huevo	131	BN	2P31	231	2	574	4	2	2
mancha	136	BN	2P31	397	2	623	1	2	2
mancha	136	BN	2P31	391	2	714	3	2	2
mancha	136	BN	2P31	370	2	650	4	2	2
mancha	136	BN	2P31	371	2	714	2	2	2
mesa	137	BN	2P31	295	2	650	4	2	2
mesa	137	BN	2P31	348	2	729	1	2	2
mesa	137	BN	2P31	337	2	623	3	2	2
mesa	137	BN	2P31	318	2	557	2	2	2
muleta	117	BN	2P31	334	2	1246	2	1	2
muleta	117	BN	2P31	440	2	813	1	1	2
muleta	117	BN	2P31	373	2	718	3	1	2
muleta	117	BN	2P31	429	2	811	4	1	2
patín	102	BN	2P31	349	2	898	3	1	1
patín	102	BN	2P31	338	2	608	4	1	1
patín	102	BN	2P31	372	2	737	1	1	1
patín	102	BN	2P31	362	2	746	2	1	1
pelota	129	BN	2P31	409	2	743	2	2	1
pelota	129	BN	2P31	364	2	583	3	2	1
pelota	129	BN	2P31	374	2	1103	4	2	1
pelota	129	BN	2P31	308	2	973	1	2	1
peluca	108	BN	2P31	470	2	734	2	1	1
peluca	108	BN	2P31	442	2	709	3	1	1
peluca	108	BN	2P31	395	2	836	1	1	1
peluca	108	BN	2P31	376	2	659	4	1	1
peonza	118	BN	2P31	459	2	680	2	1	2
peonza	118	BN	2P31	484	2	642	1	1	2
peonza	118	BN	2P31	354	2	573	3	1	2
peonza	118	BN	2P31	398	2	573	4	1	2
pincel	103	BN	2P31	404	2	730	3	1	1
pincel	103	BN	2P31	417	2	666	2	1	1
pincel	103	BN	2P31	438	2	615	1	1	1
pincel	103	BN	2P31	432	2	665	4	1	1
puerta	126	BN	2P31	316	2	779	2	2	1
puerta	126	BN	2P31	323	2	1267	1	2	1
puerta	126	BN	2P31	316	2	1387	4	2	1
puerta	126	BN	2P31	315	2	970	3	2	1
regadera	106	BN	2P31	510	2	797	3	1	1
regadera	106	BN	2P31	446	2	1002	2	1	1
regadera	106	BN	2P31	424	2	1077	1	1	1
regadera	106	BN	2P31	504	2	759	4	1	1
reloj	121	BN	2P31	338	2	653	3	2	1
reloj	121	BN	2P31	469	2	665	1	2	1
reloj	121	BN	2P31	374	2	683	2	2	1
reloj	121	BN	2P31	393	2	800	4	2	1
sierra	109	BN	2P31	343	2	772	3	1	1
sierra	109	BN	2P31	446	2	878	2	1	1
sierra	109	BN	2P31	356	2	911	1	1	1
sierra	109	BN	2P31	489	2	848	4	1	1
silla	138	BN	2P31	345	2	544	3	2	2
silla	138	BN	2P31	290	2	853	4	2	2
silla	138	BN	2P31	383	2	652	1	2	2
silla	138	BN	2P31	386	2	710	2	2	2
sombrero	134	BN	2P31	501	2	549	2	2	2
sombrero	134	BN	2P31	532	2	575	1	2	2
sombrero	134	BN	2P31	526	2	612	3	2	2
taburete	101	BN	2P31	498	2	947	3	1	1
taburete	101	BN	2P31	455	2	713	4	1	1
taburete	101	BN	2P31	492	2	699	1	1	1
taburete	101	BN	2P31	483	2	621	2	1	1
teléfono	122	BN	2P31	509	2	614	1	2	1
teléfono	122	BN	2P31	515	2	901	2	2	1
teléfono	122	BN	2P31	530	2	733	3	2	1
teléfono	122	BN	2P31	508	2	599	4	2	1
ventana	139	BN	2P31	470	2	925	1	2	2
ventana	139	BN	2P31	492	2	603	4	2	2
ventana	139	BN	2P31	497	2	739	3	2	2
ventana	139	BN	2P31	387	2	692	2	2	2
vestido	124	BN	2P31	416	2	744	2	2	1
vestido	124	BN	2P31	434	2	725	3	2	1
vestido	124	BN	2P31	459	2	605	1	2	1
vestido	124	BN	2P31	446	2	914	4	2	1
violín	104	BN	2P31	401	2	854	3	1	1
violín	104	BN	2P31	420	2	828	2	1	1
violín	104	BN	2P31	398	2	1149	4	1	1
violín	104	BN	2P31	400	2	744	1	1	1
avión	123	BN	2P32	467	2	640	3	2	1
avión	123	BN	2P32	462	2	606	4	2	1
avión	123	BN	2P32	389	2	528	1	2	1
avión	123	BN	2P32	456	2	681	2	2	1
balcón	120	BN	2P32	548	2	702	1	2	1
balcón	120	BN	2P32	608	2	711	3	2	1
balcón	120	BN	2P32	588	2	763	4	2	1
balcón	120	BN	2P32	536	2	756	2	2	1
bolsa	128	BN	2P32	530	2	722	4	2	1
bolsa	128	BN	2P32	596	2	633	3	2	1
bolsa	128	BN	2P32	495	2	753	1	2	1
bolsa	128	BN	2P32	655	2	670	2	2	1
bombilla	107	BN	2P32	688	2	848	1	1	1
bombilla	107	BN	2P32	701	2	578	2	1	1
bombilla	107	BN	2P32	714	2	626	4	1	1
bombilla	107	BN	2P32	661	2	566	3	1	1
calcetín	112	BN	2P32	646	2	618	1	1	2
calcetín	112	BN	2P32	703	2	670	3	1	2
calcetín	112	BN	2P32	670	2	670	4	1	2
calcetín	112	BN	2P32	740	2	690	2	1	2
cepillo	113	BN	2P32	602	2	1232	1	1	2
cepillo	113	BN	2P32	628	2	670	3	1	2
cepillo	113	BN	2P32	581	2	1377	4	1	2
cepillo	113	BN	2P32	605	2	757	2	1	2
colchón	111	BN	2P32	633	2	607	2	1	2
colchón	111	BN	2P32	594	2	1388	1	1	2
colchón	111	BN	2P32	613	2	799	3	1	2
colchón	111	BN	2P32	545	2	675	4	1	2
columpio	114	BN	2P32	684	2	776	3	1	2
columpio	114	BN	2P32	647	2	725	1	1	2
columpio	114	BN	2P32	678	2	795	4	1	2
columpio	114	BN	2P32	667	2	635	2	1	2
corcho	110	BN	2P32	572	2	937	1	1	2
corcho	110	BN	2P32	469	2	831	3	1	2
corcho	110	BN	2P32	508	2	953	4	1	2
corcho	110	BN	2P32	544	2	990	2	1	2
cuchillo	132	BN	2P32	678	2	638	1	2	2
cuchillo	132	BN	2P32	648	2	698	3	2	2
cuchillo	132	BN	2P32	629	2	561	4	2	2
cuchillo	132	BN	2P32	676	2	622	2	2	2
escalera	125	BN	2P32	638	2	1033	1	2	1
escalera	125	BN	2P32	683	2	634	4	2	1
escalera	125	BN	2P32	679	2	983	3	2	1
escalera	125	BN	2P32	707	2	806	2	2	1
escoba	105	BN	2P32	580	2	643	3	1	1
escoba	105	BN	2P32	597	2	690	2	1	1
escoba	105	BN	2P32	584	2	612	1	1	1
escoba	105	BN	2P32	617	2	750	4	1	1
espejo	133	BN	2P32	657	2	784	2	2	2
espejo	133	BN	2P32	567	2	641	1	2	2
espejo	133	BN	2P32	678	2	724	4	2	2
espejo	133	BN	2P32	617	2	603	3	2	2
flor	127	BN	2P32	472	2	677	4	2	1
flor	127	BN	2P32	504	2	653	2	2	1
flor	127	BN	2P32	458	2	574	1	2	1
flor	127	BN	2P32	457	2	656	3	2	1
globo	100	BN	2P32	529	2	663	1	1	1
globo	100	BN	2P32	509	2	667	2	1	1
globo	100	BN	2P32	605	2	618	3	1	1
globo	100	BN	2P32	594	2	588	4	1	1
hacha	116	BN	2P32	493	2	893	4	1	2
hacha	116	BN	2P32	490	2	812	1	1	2
hacha	116	BN	2P32	470	2	865	3	1	2
hacha	116	BN	2P32	480	2	1731	2	1	2
hilo	130	BN	2P32	391	2	792	4	2	2
hilo	130	BN	2P32	380	2	820	2	2	2
hilo	130	BN	2P32	393	2	847	3	2	2
hilo	130	BN	2P32	390	2	1325	1	2	2
hoja	135	BN	2P32	378	2	695	1	2	2
hoja	135	BN	2P32	385	2	986	4	2	2
hoja	135	BN	2P32	404	2	742	2	2	2
hoja	135	BN	2P32	391	2	666	3	2	2
hoz	115	BN	2P32	333	2	676	4	1	2
hoz	115	BN	2P32	311	2	765	3	1	2
hoz	115	BN	2P32	362	2	830	1	1	2
hoz	115	BN	2P32	372	2	851	2	1	2
hucha	119	BN	2P32	443	2	787	3	1	2
hucha	119	BN	2P32	458	2	894	1	1	2
hucha	119	BN	2P32	495	2	802	2	1	2
hucha	119	BN	2P32	445	2	729	4	1	2
huevo	131	BN	2P32	467	2	803	1	2	2
huevo	131	BN	2P32	513	2	640	2	2	2
huevo	131	BN	2P32	449	2	653	4	2	2
huevo	131	BN	2P32	477	2	692	3	2	2
mancha	136	BN	2P32	534	2	684	3	2	2
mancha	136	BN	2P32	605	2	551	4	2	2
mancha	136	BN	2P32	564	2	704	1	2	2
mancha	136	BN	2P32	558	2	618	2	2	2
mesa	137	BN	2P32	506	2	746	4	2	2
mesa	137	BN	2P32	439	2	1073	1	2	2
mesa	137	BN	2P32	520	2	890	2	2	2
mesa	137	BN	2P32	493	2	603	3	2	2
muleta	117	BN	2P32	613	2	747	1	1	2
muleta	117	BN	2P32	620	2	870	2	1	2
muleta	117	BN	2P32	585	2	743	3	1	2
muleta	117	BN	2P32	589	2	682	4	1	2
patín	102	BN	2P32	522	2	668	3	1	1
patín	102	BN	2P32	435	2	662	1	1	1
patín	102	BN	2P32	514	2	640	2	1	1
patín	102	BN	2P32	464	2	598	4	1	1
pelota	129	BN	2P32	561	2	666	1	2	1
pelota	129	BN	2P32	587	2	614	2	2	1
pelota	129	BN	2P32	525	2	616	3	2	1
pelota	129	BN	2P32	584	2	700	4	2	1
peluca	108	BN	2P32	512	2	933	2	1	1
peluca	108	BN	2P32	576	2	1129	1	1	1
peluca	108	BN	2P32	551	2	740	4	1	1
peluca	108	BN	2P32	514	2	1137	3	1	1
peonza	118	BN	2P32	650	2	685	2	1	2
peonza	118	BN	2P32	606	2	632	1	1	2
peonza	118	BN	2P32	646	2	660	3	1	2
peonza	118	BN	2P32	647	2	663	4	1	2
pincel	103	BN	2P32	608	2	691	3	1	1
pincel	103	BN	2P32	542	2	645	2	1	1
pincel	103	BN	2P32	537	2	711	4	1	1
pincel	103	BN	2P32	541	2	722	1	1	1
puerta	126	BN	2P32	493	2	687	4	2	1
puerta	126	BN	2P32	480	2	740	2	2	1
puerta	126	BN	2P32	463	2	969	1	2	1
puerta	126	BN	2P32	496	2	668	3	2	1
regadera	106	BN	2P32	691	2	683	3	1	1
regadera	106	BN	2P32	724	2	734	2	1	1
regadera	106	BN	2P32	755	2	753	1	1	1
regadera	106	BN	2P32	732	2	699	4	1	1
reloj	121	BN	2P32	557	2	688	2	2	1
reloj	121	BN	2P32	535	2	637	1	2	1
reloj	121	BN	2P32	594	2	611	3	2	1
reloj	121	BN	2P32	516	2	652	4	2	1
sierra	109	BN	2P32	616	2	902	1	1	1
sierra	109	BN	2P32	695	2	645	2	1	1
sierra	109	BN	2P32	638	2	704	4	1	1
sierra	109	BN	2P32	663	2	664	3	1	1
silla	138	BN	2P32	548	2	518	4	2	2
silla	138	BN	2P32	579	2	711	1	2	2
silla	138	BN	2P32	575	2	613	3	2	2
silla	138	BN	2P32	609	2	665	2	2	2
sombrero	134	BN	2P32	663	2	730	1	2	2
sombrero	134	BN	2P32	721	2	642	3	2	2
sombrero	134	BN	2P32	755	2	535	4	2	2
sombrero	134	BN	2P32	770	2	724	2	2	2
taburete	101	BN	2P32	691	2	1033	1	1	1
taburete	101	BN	2P32	661	2	1032	3	1	1
taburete	101	BN	2P32	673	2	730	4	1	1
taburete	101	BN	2P32	664	2	1000	2	1	1
teléfono	122	BN	2P32	648	2	752	3	2	1
teléfono	122	BN	2P32	609	2	620	4	2	1
teléfono	122	BN	2P32	634	2	615	1	2	1
teléfono	122	BN	2P32	665	2	608	2	2	1
ventana	139	BN	2P32	688	2	886	2	2	2
ventana	139	BN	2P32	605	2	655	3	2	2
ventana	139	BN	2P32	642	2	1103	4	2	2
ventana	139	BN	2P32	578	2	692	1	2	2
vestido	124	BN	2P32	643	2	578	1	2	1
vestido	124	BN	2P32	669	2	679	3	2	1
